"","PREDDEG_factor","Control_factor","NPT4_COMBINE","DEP_STAT_PCT_IND","PAR_ED_PCT_1STGEN","MD_FAMINC","PCTPELL","PCTFLOAN","GRAD_DEBT_MDN","WDRAW_DEBT_MDN","APPL_SCH_PCT_GE2","MD_EARN_WNE_P6","MD_EARN_WNE_P10","RPY_3YR_RT_SUPP","CDR3"
"133951","Bachelor's-degree","Public",11719,0.3347118535,0.3909427548,24782.89599,0.5914,0.4938,15250,6500,0.5740372738,34800,43700,0.5577002053,0.105
"173799","Associate's-degree","Public",16406,0.504027618,0.3836265223,33952.66134,0.3315,0.4022,12000,5500,0.4211737629,32500,38200,0.535828877,0.116
"458867","Certificate-degree","Private For-profit",12010,0.6400742115,0.4482758621,15431.49626,0.8094,0.8035,13600,8366,0.4248608534,16400,26600,0.3968253968,0.223
"202541","Bachelor's-degree","Private For-profit",23456,0.7821434898,0.5106051633,22412.463,0.6717,0.8493,39007.5,9500,0.4313374668,32400,47000,0.3574563959,0.234
"447218","Certificate-degree","Private For-profit",21647,0.8427835052,0.5767968983,9402.643381,0.7053,0.6083,9500,4285,0.5343642612,19300,27300,0.1091849935,0.19
"195784","Associate's-degree","Private For-profit",22833,0.5841968912,0.5040650407,25580.22352,0.3156,0.501,19984,5500,0.292746114,25000,74800,0.7471264368,0.055
"144193","Associate's-degree","Public",4934,0.4845,0.5749822317,16976.01608,0.3542,0.0234,4500,2250,0.70275,22400,28700,0.475862069,0.075
"406024","Certificate-degree","Private For-profit",18365,0.7997354497,0.5070380353,31019.94132,0.5567,0.7806,18834,4750,0.4560846561,40600,38000,0.4041828794,0.143
"236504","Certificate-degree","Public",5566,0.5918854415,0.5216450216,15830.40865,0.1447,0,14000,5500,0.569610183,29100,33400,0.4088072088,0
"44977301","NotClassified","Private For-profit",14962.5,0.873655914,0.5424354244,17639.37374,0.5266,0.6008,8233,4552,0.3494623656,22700,30600,0.3229166667,0.265
"243115","Bachelor's-degree","Public",5929,0.0753796095,0.2604042806,18278.43948,0.8574,0.1194,5000,4065,0.3958785249,25000,30600,0.4088072088,0.13
"475699","Associate's-degree","Private For-profit",14962.5,0.755919258,0.5437427578,13711.93388,0.5266,0.6008,23036,5369,0.3947081288,20500,22400,0.1836207615,0.299
"445601","Certificate-degree","Private For-profit",14962.5,0.6551798406,0.5702664797,15526.06132,0.7044,0.7403,9500,3500,0.3713116519,21200,26900,0.2525591542,0.144
"138901","Associate's-degree","Public",10664,0.4886363636,0.4213483146,16087.91271,0.7135,0.3799,10866.5,3500,0.6974815725,19600,27400,0.2244897959,0.228
"451468","Certificate-degree","Private For-profit",16020,0.4246031746,0.4588744589,34590.15808,0.2832,0.4779,9132,4750,0.4841269841,25000,30600,0.641025641,0.093
"129181","Certificate-degree","Private For-profit",15848,0.4979787393,0.5698434714,20923.21282,0.4924,0.581,11813,4750,0.2462943554,33900,41200,0.3425827108,0.303
"441955","Associate's-degree","Private For-profit",23388,0.765962788,0.52367531,17679.94098,0.562,0.79,18772,6334,0.297031896,29300,38800,0.2615683733,0.286
"121983","Bachelor's-degree","Private For-profit",21060,0.6795601062,0.4961274543,16074.63732,0.5968,0.6855,9791,5736,0.5390053632,32500,37000,0.3214673323,0.158
"126410","Certificate-degree","Private Nonprofit",23487,0.7189542484,0.3028169014,21398.42907,0.3043,0.713,9500,5500,0.3006535948,22500,22000,0.6560846561,0.131
"135081","Associate's-degree","Private Nonprofit",23003,0.7350929233,0.4840046532,21670.6164,0.6411,0.7161,24749,8946,0.4430655609,27100,29700,0.2745531601,0.186
"206154","Certificate-degree","Private Nonprofit",14962.5,0.6112138016,0.5076923077,17441.80601,0.76,0.74,14000,5500,0.4167031045,25000,30600,0.4088072088,0.5
"10377801","NotClassified","Private Nonprofit",14962.5,0.6112138016,0.5076923077,19262.25746,0.5266,0.6008,14000,5500,0.4167031045,99600,118900,0.4088072088,0.007
"151519","Associate's-degree","Private For-profit",23233,0.765962788,0.52367531,17679.94098,0.6564,0.8153,18772,6334,0.297031896,29300,38800,0.2615683733,0.286
"226125","Certificate-degree","Private For-profit",5128,0.6352941176,0.4893617021,14444.54137,0.7143,0,14000,5500,0.3254901961,14100,15200,0.4088072088,0
"159009","Bachelor's-degree","Public",13509,0.1764452114,0.4146464646,21257.76084,0.743,0.8702,34750,10500,0.6902502157,20000,28400,0.1841880342,0.176
"158352","Certificate-degree","Public",10734,0.6619850187,0.5937888199,12187.42752,0.3945,0,14000,5500,0.3876404494,20700,26400,0.4088072088,0
"154174","Bachelor's-degree","Private Nonprofit",19166,0.75,0.5076923077,17147.29838,0.4545,0.8545,7500,6250,0.48,35500,40400,0.3614457831,0.034
"177056","Certificate-degree","Public",10805,0.7064220183,0.5076923077,24101.04717,0.5517,0.4914,14000,5500,0.4403669725,27700,31000,0.4088072088,0
"141574","Bachelor's-degree","Public",10839,0.2748630984,0.3415479399,39571.4991,0.3065,0.3756,18500,6500,0.6193252076,33800,43000,0.7282415631,0.044
"455105","Certificate-degree","Private For-profit",10427,0.4851485149,0.5076923077,24847.17135,0.3167,0.475,6224,5500,0.3465346535,25000,30600,0.4088072088,0.105
"397270","Certificate-degree","Private For-profit",19048,0.7857142857,0.525,11068.52371,0.7826,0.5435,14000,5500,0.4167031045,25000,30600,0.4339622642,0.138
"366155","Certificate-degree","Private For-profit",2941,0.7380952381,0.5076923077,11987.97065,1,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"479965","Certificate-degree","Private For-profit",14962.5,0.6112138016,0.5076923077,21696.09778,0,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"199908","Associate's-degree","Public",7798,0.5336084906,0.524566474,18915.77162,0.6437,0.185,9000,4000,0.3502358491,22200,26800,0.3838028169,0.372
"449454","Certificate-degree","Private For-profit",19954,0.7209302326,0.4927536232,16919.53728,0.7963,0.9074,10666,4750,0.3488372093,25000,30600,0.4181818182,0.1
"165705","Graduate-degree","Private Nonprofit",14962.5,0.6112138016,0.5076923077,19262.25746,0.5266,0.6008,14000,5500,0.4167031045,25000,30600,0.4088072088,0.083
"160481","Certificate-degree","Public",7997,0.5593368237,0.6639676113,13617.36882,0.385,0,14000,5500,0.4511343805,22200,30000,0.4088072088,0
"157100","Bachelor's-degree","Private Nonprofit",17486,0.1340425532,0.4099099099,52908.63847,0.5587,0.8417,27000,5500,0.6914893617,22900,28800,0.5771604938,0.198
"168847","Associate's-degree","Private Nonprofit",11379,0.6394493235,0.5315208986,18928.56903,0.7407,0.7514,20223.5,6000,0.4357261537,21800,26400,0.3036500331,0.191
"11339709","NotClassified","Private For-profit",14962.5,0.625,0.5785674625,12985.82319,0.5266,0.6008,9020,3375,0.3260517799,15200,12500,0.2246153846,0.13
"230889","Bachelor's-degree","Private Nonprofit",22279,0.808411215,0.2686567164,16157.58202,0.544,0.704,19510,7000,0.4158878505,19400,25600,0.671957672,0.062
"450128","Certificate-degree","Private For-profit",20082,0.75,0.6333333333,12451.50858,0.9331,0.9833,11729.5,5500,0.315,16800,25700,0.2273684211,0.131
"415987","Certificate-degree","Private For-profit",24443,0.8404526167,0.5827186512,13544.18984,0.7952,0.7308,9500,4750,0.2421499293,21300,28800,0.2631315658,0.173
"18409201","NotClassified","Private For-profit",14962.5,0.7075919336,0.6029962547,11398.86772,0.5266,0.6008,12125,4743,0.3256227758,20200,25700,0.2439716312,0.268
"119164","Associate's-degree","Public",3936,0.3921214312,0.5776228733,17939.14984,0.3613,0.0165,4500,3500,0.5058727864,24300,33500,0.4880546075,0.137
"192192","Bachelor's-degree","Private Nonprofit",22521,0.5241935484,0.4115729421,42036.74966,0.3388,0.631,25000,9750,0.495601173,33700,42100,0.650273224,0.077
"104531","Bachelor's-degree","Private For-profit",24447,0.7821434898,0.5106051633,22412.463,0.6317,0.8434,39007.5,9500,0.4313374668,32400,47000,0.3574563959,0.234
"198084","Associate's-degree","Public",6566,0.5347467609,0.4951856946,17754.31852,0.4089,0,14000,5500,0.3804475854,20700,24000,0.4088072088,0
"161138","Associate's-degree","Public",8317,0.4024585783,0.4731621937,26992.49347,0.4124,0.397,11911,5500,0.4516301443,25900,29900,0.5865633075,0.147
"147703","Bachelor's-degree","Public",18606,0.2173565971,0.3697160883,43671.42462,0.4233,0.669,21750,9500,0.5957349755,34600,43800,0.6978406978,0.098
"462123","Graduate-degree","Private For-profit",14962.5,0.6112138016,0.5076923077,24906.17825,0.5266,0.6008,5885,5062.5,0.4167031045,25000,30600,0.3028169014,0.077
"204671","Bachelor's-degree","Public",13869,0.1532136769,0.3038621634,62975.76214,0.4677,0.6645,20832,6500,0.6119522711,34400,42900,0.6622265844,0.071
"220756","Certificate-degree","Public",7768,0.6590038314,0.7033492823,16304.32091,0.6738,0,14000,5500,0.3256704981,21300,23300,0.4088072088,0
"418348","Certificate-degree","Public",3130,0.6379310345,0.5076923077,14946.80176,0.0487,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"454467","Certificate-degree","Private For-profit",21668,0.6112138016,0.5117322614,13603.23841,0.7468,0.8038,14144,4750,0.4590264941,18600,21500,0.3360739979,0.097
"459967","Certificate-degree","Private For-profit",18592,0.6800663075,0.6849315068,13043.45673,0.7093,0.5509,8565,3357,0.2565271446,16400,19800,0.1833333333,0.29
"219000","Bachelor's-degree","Private Nonprofit",17608,0.0688259109,0.149506347,82283.55981,0.2692,0.685,27000,9500,0.5748987854,34300,41800,0.8605015674,0.024
"434034","Bachelor's-degree","Private Nonprofit",14962.5,0.6112138016,0.5776397516,56824.90619,0.1066,0.7962,21937.5,10500,0.435483871,25000,30600,0.4088072088,0.25
"450261","Associate's-degree","Private For-profit",24120,0.765962788,0.52367531,17679.94098,0.7664,0.8504,18772,6334,0.297031896,29300,38800,0.2615683733,0.286
"417567","Certificate-degree","Private For-profit",8980,0.7268292683,0.6875,7983.682472,0.9774,0.8983,9500,6334,0.3609756098,15700,15900,0.0854700855,0.131
"192828","Certificate-degree","Private For-profit",10838,0.6222222222,0.5519480519,11972.26284,0.8111,0.7,6152,5500,0.3277777778,16600,18700,0.2580645161,0.16
"457864","Certificate-degree","Private For-profit",18729,0.7608069164,0.4379084967,22193.96846,0.5721,0.8605,9500,4750,0.2391930836,25000,30600,0.4088072088,0
"231624","Bachelor's-degree","Public",17160,0.0805687204,0.121763471,94015.06218,0.1192,0.3137,19500,6500,0.605958023,42500,55000,0.8827838828,0.011
"456278","Certificate-degree","Private For-profit",22868,0.7958801498,0.6379201015,9451.071353,0.9068,0.8638,15418,4097,0.3441011236,15800,15200,0.0797515111,0.388
"173735","Associate's-degree","Public",9195,0.4940421632,0.3687566419,24867.35025,0.5781,0.5983,12000,5500,0.3024747938,26200,34500,0.4724950884,0.238
"234845","Associate's-degree","Public",5008,0.6132756133,0.5165919283,14685.30184,0.2878,0,14000,5500,0.3455988456,22700,28200,0.4088072088,0
"162681","Associate's-degree","Private For-profit",14962.5,0.9182636501,0.5403520069,17222.63754,0.664,0.3869,26048,7834,0.4926739526,25800,33400,0.2080610208,0.262
"162830","Certificate-degree","Private For-profit",14796,0.5833333333,0.4657534247,18007.78056,0.5714,0.6952,9833,4951,0.4167031045,17100,30600,0.4905660377,0.243
"218663","Bachelor's-degree","Public",16127,0.1168915273,0.2319657349,67867.41273,0.2447,0.4924,21500,9000,0.6187803562,35100,42200,0.6621276596,0.038
"45666701","NotClassified","Private For-profit",14962.5,0.9124417741,0.5200258956,17006.54528,0.5266,0.6008,32639,6334,0.4833254574,36500,49200,0.2362218678,0.151
"183044","Bachelor's-degree","Public",23674,0.0695805881,0.1965585705,88392.32901,0.2235,0.6815,26000,7500,0.8044351599,37900,47600,0.85,0.034
"237640","Bachelor's-degree","Private Nonprofit",15256,0.1802325581,0.3803680982,51302.3219,0.4877,0.7418,22925,6500,0.6686046512,24300,32600,0.54,0.089
"442134","Certificate-degree","Private For-profit",18701,0.6628095675,0.5056793919,20438.00974,0.4693,0.5437,8708,3745,0.3697170677,25000,28200,0.3984848485,0.115
"475121","Bachelor's-degree","Private For-profit",28927,0.8072542232,0.5156537753,16923.38828,0.5212,0.4406,26417,4750,0.4705186237,31300,28800,0.2109872611,0.23
"474890","Associate's-degree","Private For-profit",21218,0.7649253731,0.5435897436,10960.57472,0.9233,0.9816,24498.5,5350,0.390858209,17200,24000,0.0669642857,0.295
"190983","Bachelor's-degree","Private Nonprofit",23494,0.1246819338,0.3099337748,68891.59679,0.3476,0.7791,27000,5500,0.6882951654,34900,42500,0.741301059,0.043
"228653","Bachelor's-degree","Public",14962.5,0.652754591,0.3470149254,37539.06846,0.2412,0.576,13944,15000,0.4941569282,67300,68300,0.7962382445,0.02
"146533","Bachelor's-degree","Private Nonprofit",14962.5,0.4772727273,0.3846153846,40408.63124,0.3529,0.8028,18525,7160,0.5340909091,56400,30600,0.8263473054,0.009
"196237","Bachelor's-degree","Public",8660,0.2870243008,0.3794843049,32519.51153,0.4858,0.4709,17275.5,10743,0.6432828978,31500,43200,0.4708265802,0.145
"430306","Certificate-degree","Private Nonprofit",16040,0.6112138016,0.3829787234,17952.40161,0.3014,0.4658,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"126863","Associate's-degree","Public",19053,0.6999444342,0.501875293,21107.57385,0.5601,0.3926,9500,4750,0.4708279311,27500,32800,0.381588194,0.179
"171535","Associate's-degree","Public",4516,0.5870634968,0.4982588508,14071.03712,0.3819,0.1913,7000,3692,0.550957491,23200,29700,0.3092783505,0.19
"117247","Associate's-degree","Public",5956,0.6749106079,0.5632543585,6049.262662,0.1929,0.0104,14000,5500,0.5050655542,19200,27500,0.3333333333,0.088
"439826","Associate's-degree","Private For-profit",17884,0.7054108216,0.4952606635,15742.19668,0.6736,0.6563,18000,7701,0.3486973948,19400,39300,0.25,0.007
"21287804","NotClassified","Public",14962.5,0.4885490804,0.5358061572,28726.03953,0.5266,0.6008,18625,5500,0.3297160172,26800,33100,0.5021459227,0.161
"113634","Certificate-degree","Public",8719,0.4602908277,0.4643941951,15075.20803,0.1342,0.0105,14000,3500,0.4457494407,26200,38800,0.4834123223,0.144
"178217","Associate's-degree","Public",6462,0.4739075095,0.5765722516,21388.00817,0.5551,0.2543,8949,5500,0.3381417056,20800,26100,0.392287234,0.255
"112826","Associate's-degree","Public",10112,0.6031237485,0.5699831366,7484.39244,0.3176,0.0317,8180,3750,0.3864637565,21600,29700,0.4831460674,0.156
"377485","Certificate-degree","Public",6991,0.6112138016,0.5076923077,21901.0508,0.2063,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"441858","Certificate-degree","Private For-profit",20104,0.7880434783,0.5295950156,18007.03549,0.5385,0.6624,8434,4234,0.3451086957,25800,30600,0.365625,0.241
"117140","Bachelor's-degree","Private Nonprofit",19516,0.5513905683,0.4943382873,39220.56454,0.4599,0.6761,22500,14606,0.6432889964,38600,50200,0.5193277311,0.049
"376224","Associate's-degree","Private Nonprofit",7364,0.4275907159,0.5028107433,0,0.9812,0.0298,2500,2013,0.2209872507,14900,18000,0.2471204188,0.392
"196219","Bachelor's-degree","Public",17473,0.1353689567,0.2487616951,55966.98641,0.3102,0.5784,22500,8700,0.68956743,25800,34400,0.6570397112,0.076
"447689","Bachelor's-degree","Public",11705,0.2592996321,0.3644368917,28375.99443,0.5323,0.5098,18750,5500,0.5489848753,25000,30600,0.3859649123,0.2
"413866","Associate's-degree","Private For-profit",22894,0.765962788,0.52367531,17679.94098,0.6925,0.8182,18772,6334,0.297031896,29300,38800,0.2615683733,0.286
"107080","Bachelor's-degree","Private Nonprofit",19995,0.6112138016,0.1780821918,75227.59319,0.1936,0.5201,23000,13000,0.7876106195,26900,40500,0.7689768977,0.077
"419156","Certificate-degree","Private For-profit",12260,0.574912892,0.4776785714,19820.61945,0.4961,0.5426,8350,4750,0.3763066202,22600,20900,0.5019011407,0.134
"457217","Certificate-degree","Private For-profit",17711,0.8352941176,0.5555555556,9115.202343,1,1,13647,5500,0.4167031045,25000,30600,0.4088072088,0
"233019","Associate's-degree","Public",5857,0.5602272727,0.5821823204,17736.84048,0.5611,0,14000,5500,0.3295454545,19600,23200,0.4088072088,0
"456940","Certificate-degree","Private For-profit",17576,0.7417475728,0.5227272727,13930.41178,0.6047,0.5088,20744,6334,0.3058252427,19900,27400,0.1289308176,0.267
"459499","Certificate-degree","Private For-profit",16902,0.7380952381,0.5076923077,20133.9956,0.6061,0.697,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"451644","Certificate-degree","Private For-profit",7082,0.6333333333,0.5076923077,11297.1862,0.875,0.9375,14000,5500,0.4167031045,25000,30600,0.4088072088,0.111
"180595","Bachelor's-degree","Private Nonprofit",18538,0.1444043321,0.3125,57614.85592,0.3803,0.6777,25498.5,7215,0.5938628159,29800,38900,0.7095343681,0.059
"445018","Associate's-degree","Public",7499,0.6447462473,0.5657894737,21420.61681,0.6001,0.5603,12611.5,5250.5,0.5418155826,26600,30600,0.256043956,0.182
"221634","Certificate-degree","Public",9922,0.6094420601,0.6079545455,11629.62683,0.9768,0,14000,5500,0.321888412,24300,23800,0.4088072088,0
"480082","Associate's-degree","Private For-profit",14962.5,0.8072542232,0.5156537753,16923.38828,0.5266,0.6008,26417,4750,0.4705186237,31300,28800,0.2109872611,0.23
"169080","Bachelor's-degree","Private Nonprofit",23609,0.0458651842,0.1378820185,79655.30328,0.2554,0.5704,25700,9500,0.660180681,32400,41700,0.8561584841,0.029
"123651","Bachelor's-degree","Private Nonprofit",20976,0.3098384728,0.3788368336,49852.54359,0.3808,0.7083,24849,9362,0.637298091,31200,37700,0.6690871369,0.054
"166328","Certificate-degree","Private For-profit",12332,0.7714285714,0.5,7023.35797,0.9014,0.6901,5400,2650,0.4167031045,14600,19300,0.25,0.068
"177588","Certificate-degree","Private For-profit",10910,0.7647058824,0.4666666667,4933.397917,0.5349,0.4651,9500,4290,0.5588235294,12300,15000,0.4088072088,0.227
"476504","Certificate-degree","Private For-profit",20737,0.6112138016,0.7692307692,6703.077926,0.0517,0.0517,9500,5500,0.4167031045,25000,30600,0.4088072088,0
"405988","Bachelor's-degree","Private For-profit",18999,0.9178236634,0.5399317561,16576.05959,0.4196,0.7016,29213,5500,0.3939029156,33400,51100,0.2638079401,0.26
"410964","Certificate-degree","Private For-profit",19787,0.6112138016,0.5076923077,35156.4637,0.4386,0.5789,14000,5500,0.4167031045,25000,30600,0.4088072088,0.125
"160667","Certificate-degree","Public",6940,0.6624,0.6385786802,12965.13779,0.3514,0,14000,5500,0.362,25000,30600,0.4088072088,0.184
"11508303","NotClassified","Private Nonprofit",14962.5,0.9104046243,0.4983606557,44037.97077,0.5266,0.6008,23532,10500,0.4682080925,64200,65600,0.5972222222,0.049
"232016","Associate's-degree","Private For-profit",22480,0.8317107093,0.5777153558,10981.50361,0.8201,0.8439,25250,9500,0.4255910987,17200,23900,0.0727072432,0.32
